Time [s],Current,Voltage
0.064014692,0.290,3.054
0.064078692,0.297,3.043
0.064142692,0.294,3.044
0.064206692,0.285,3.057
0.064270692,0.268,3.078
0.064334692,0.248,3.104
0.064398692,0.227,3.131
0.064462692,0.209,3.156
0.064526692,0.198,3.171
0.064590692,0.193,3.178
0.064654692,0.197,3.175
0.064718692,0.207,3.163
0.064782692,0.224,3.142
0.064846692,0.245,3.115
0.064910692,0.264,3.089
0.064974692,0.282,3.065
0.065038692,0.294,3.048
0.065102692,0.297,3.044
0.065166692,0.292,3.048
0.065230692,0.279,3.065
0.065294692,0.261,3.088
0.065358692,0.241,3.114
0.065422692,0.220,3.141
0.065486692,0.205,3.163
0.065550692,0.196,3.175
0.065614692,0.194,3.179
0.065678692,0.201,3.172
0.065742692,0.212,3.156
0.065806692,0.231,3.133
0.065870692,0.253,3.104
0.065934692,0.271,3.078
0.065998692,0.287,3.057
0.066062692,0.296,3.046
0.066126692,0.296,3.043
0.066190692,0.289,3.053
0.066254692,0.272,3.072
0.066318692,0.253,3.097
0.066382692,0.233,3.125
0.066446692,0.213,3.149
0.066510692,0.200,3.169
0.066574692,0.194,3.178
0.066638692,0.196,3.178
0.066702692,0.204,3.165
0.066766692,0.220,3.148
0.066830692,0.240,3.123
0.066894692,0.260,3.095
0.066958692,0.278,3.070
0.067022692,0.292,3.053
0.067086692,0.297,3.043
0.067150692,0.294,3.046
0.067214692,0.283,3.059
0.067278692,0.266,3.081
0.067342692,0.245,3.107
0.067406692,0.226,3.135
0.067470692,0.208,3.157
0.067534692,0.197,3.172
0.067598692,0.193,3.178
0.067662692,0.197,3.174
0.067726692,0.209,3.160
0.067790692,0.227,3.138
0.067854692,0.248,3.112
0.067918692,0.268,3.085
0.067982692,0.285,3.062
0.068046692,0.294,3.047
0.068110692,0.297,3.043
0.068174692,0.292,3.050
0.068238692,0.278,3.066
0.068302692,0.259,3.089
0.068366692,0.238,3.116
0.068430692,0.218,3.144
0.068494692,0.203,3.164
0.068558692,0.194,3.175
0.068622692,0.194,3.178
0.068686692,0.201,3.169
0.068750692,0.216,3.153
0.068814692,0.234,3.129
0.068878692,0.255,3.100
0.068942692,0.275,3.074
0.069006692,0.289,3.054
0.069070692,0.297,3.043
0.069134692,0.296,3.043
0.069198692,0.287,3.053
0.069262692,0.271,3.074
0.069326692,0.250,3.100
0.069390692,0.230,3.127
0.069454692,0.212,3.152
0.069518692,0.200,3.169
0.069582692,0.194,3.178
0.069646692,0.196,3.176
0.069710692,0.205,3.164
0.069774692,0.222,3.145
0.069838692,0.242,3.118
0.069902692,0.263,3.092
0.069966692,0.279,3.068
0.070030692,0.292,3.050
0.070094692,0.297,3.043
0.070158692,0.293,3.047
0.070222692,0.281,3.062
0.070286692,0.264,3.085
0.070350692,0.242,3.111
0.070414692,0.222,3.138
0.070478692,0.205,3.160
0.070542692,0.196,3.175
0.070606692,0.193,3.179
0.070670692,0.198,3.174
0.070734692,0.211,3.159
0.070798692,0.229,3.135
0.070862692,0.249,3.107
0.070926692,0.270,3.082
0.070990692,0.285,3.059
0.071054692,0.294,3.046
0.071118692,0.297,3.043
0.071182692,0.289,3.051
0.071246692,0.275,3.070
0.071310692,0.256,3.093
0.071374692,0.235,3.122
0.071438692,0.215,3.148
0.071502692,0.201,3.167
0.071566692,0.194,3.176
0.071630692,0.194,3.178
0.071694692,0.203,3.167
0.071758692,0.218,3.150
0.071822692,0.237,3.126
0.071886692,0.257,3.097
0.071950692,0.277,3.073
0.072014692,0.290,3.054
0.072078692,0.296,3.043
0.072142692,0.294,3.044
0.072206692,0.285,3.057
0.072270692,0.268,3.077
0.072334692,0.248,3.104
0.072398692,0.227,3.131
0.072462692,0.209,3.155
0.072526692,0.197,3.169
0.072590692,0.193,3.178
0.072654692,0.197,3.175
0.072718692,0.208,3.161
0.072782692,0.224,3.141
0.072846692,0.245,3.114
0.072910692,0.266,3.087
0.072974692,0.282,3.063
0.073038692,0.294,3.047
0.073102692,0.297,3.042
0.073166692,0.293,3.047
0.073230692,0.279,3.062
0.073294692,0.260,3.087
0.073358692,0.241,3.112
0.073422692,0.220,3.140
0.073486692,0.204,3.161
0.073550692,0.194,3.174
0.073614692,0.194,3.176
0.073678692,0.200,3.169
0.073742692,0.212,3.155
0.073806692,0.231,3.131
0.073870692,0.252,3.104
0.073934692,0.272,3.077
0.073998692,0.287,3.057
0.074062692,0.296,3.044
0.074126692,0.296,3.043
0.074190692,0.289,3.051
0.074254692,0.272,3.070
0.074318692,0.253,3.096
0.074382692,0.233,3.123
0.074446692,0.213,3.149
0.074510692,0.200,3.167
0.074574692,0.193,3.176
0.074638692,0.194,3.175
0.074702692,0.204,3.165
0.074766692,0.219,3.146
0.074830692,0.240,3.122
0.074894692,0.260,3.093
0.074958692,0.278,3.069
0.075022692,0.292,3.050
0.075086692,0.297,3.042
0.075150692,0.294,3.044
0.075214692,0.283,3.058
0.075278692,0.266,3.080
0.075342692,0.245,3.107
0.075406692,0.224,3.134
0.075470692,0.208,3.157
0.075534692,0.196,3.172
0.075598692,0.194,3.178
0.075662692,0.197,3.174
0.075726692,0.209,3.160
0.075790692,0.227,3.138
0.075854692,0.248,3.111
0.075918692,0.267,3.085
0.075982692,0.283,3.061
0.076046692,0.294,3.047
0.076110692,0.297,3.042
0.076174692,0.292,3.048
0.076238692,0.278,3.066
0.076302692,0.259,3.091
0.076366692,0.238,3.118
0.076430692,0.218,3.144
0.076494692,0.203,3.164
0.076558692,0.194,3.175
0.076622692,0.194,3.178
0.076686692,0.201,3.168
0.076750692,0.215,3.153
0.076814692,0.234,3.130
0.076878692,0.255,3.102
0.076942692,0.274,3.076
0.077006692,0.289,3.055
0.077070692,0.296,3.044
0.077134692,0.296,3.043
0.077198692,0.286,3.054
0.077262692,0.271,3.076
0.077326692,0.250,3.102
0.077390692,0.230,3.129
0.077454692,0.211,3.153
0.077518692,0.198,3.169
0.077582692,0.193,3.178
0.077646692,0.196,3.176
0.077710692,0.205,3.164
0.077774692,0.222,3.145
0.077838692,0.242,3.118
0.077902692,0.263,3.091
0.077966692,0.281,3.066
0.078030692,0.293,3.050
0.078094692,0.298,3.042
0.078158692,0.294,3.046
0.078222692,0.282,3.061
0.078286692,0.264,3.084
0.078350692,0.244,3.110
0.078414692,0.223,3.137
0.078478692,0.207,3.159
0.078542692,0.196,3.172
0.078606692,0.194,3.176
0.078670692,0.198,3.172
0.078734692,0.211,3.157
0.078798692,0.230,3.134
0.078862692,0.250,3.107
0.078926692,0.270,3.081
0.078990692,0.286,3.059
0.079054692,0.296,3.044
0.079118692,0.297,3.042
0.079182692,0.290,3.048
0.079246692,0.275,3.068
0.079310692,0.256,3.093
0.079374692,0.235,3.119
0.079438692,0.216,3.146
0.079502692,0.201,3.165
0.079566692,0.194,3.175
0.079630692,0.194,3.176
0.079694692,0.203,3.167
0.079758692,0.218,3.149
0.079822692,0.237,3.125
0.079886692,0.257,3.097
0.079950692,0.277,3.072
0.080014692,0.290,3.053
0.080078692,0.297,3.043
0.080142692,0.296,3.043
0.080206692,0.285,3.057
0.080270692,0.268,3.077
0.080334692,0.248,3.104
0.080398692,0.227,3.130
0.080462692,0.209,3.156
0.080526692,0.198,3.171
0.080590692,0.193,3.178
0.080654692,0.197,3.175
0.080718692,0.208,3.163
0.080782692,0.224,3.142
0.080846692,0.245,3.115
0.080910692,0.266,3.088
0.080974692,0.282,3.065
0.081038692,0.294,3.048
0.081102692,0.297,3.043
0.081166692,0.293,3.048
0.081230692,0.279,3.065
0.081294692,0.261,3.088
0.081358692,0.241,3.115
0.081422692,0.220,3.142
0.081486692,0.204,3.163
0.081550692,0.196,3.175
0.081614692,0.194,3.178
0.081678692,0.201,3.171
0.081742692,0.213,3.156
0.081806692,0.231,3.133
0.081870692,0.252,3.106
0.081934692,0.271,3.078
0.081998692,0.287,3.058
0.082062692,0.296,3.046
0.082126692,0.296,3.044
0.082190692,0.287,3.054
0.082254692,0.272,3.073
0.082318692,0.253,3.097
0.082382692,0.233,3.125
0.082446692,0.213,3.150
0.082510692,0.200,3.167
0.082574692,0.194,3.178
0.082638692,0.196,3.176
0.082702692,0.204,3.167
0.082766692,0.219,3.148
0.082830692,0.240,3.122
0.082894692,0.260,3.095
0.082958692,0.278,3.072
0.083022692,0.292,3.051
0.083086692,0.297,3.043
0.083150692,0.294,3.047
0.083214692,0.283,3.058
0.083278692,0.266,3.081
0.083342692,0.245,3.107
0.083406692,0.224,3.134
0.083470692,0.208,3.159
0.083534692,0.197,3.174
0.083598692,0.193,3.179
0.083662692,0.197,3.174
0.083726692,0.209,3.161
0.083790692,0.226,3.138
0.083854692,0.246,3.111
0.083918692,0.267,3.085
0.083982692,0.283,3.063
0.084046692,0.294,3.047
0.084110692,0.297,3.043
0.084174692,0.292,3.048
0.084238692,0.278,3.068
0.084302692,0.259,3.091
0.084366692,0.237,3.118
0.084430692,0.218,3.145
0.084494692,0.203,3.164
0.084558692,0.194,3.176
0.084622692,0.193,3.178
0.084686692,0.201,3.169
0.084750692,0.215,3.153
0.084814692,0.234,3.129
0.084878692,0.255,3.102
0.084942692,0.274,3.076
0.085006692,0.289,3.055
0.085070692,0.296,3.044
0.085134692,0.296,3.044
0.085198692,0.286,3.054
0.085262692,0.270,3.074
0.085326692,0.250,3.100
0.085390692,0.230,3.127
0.085454692,0.212,3.152
0.085518692,0.200,3.169
0.085582692,0.194,3.178
0.085646692,0.196,3.176
0.085710692,0.205,3.163
0.085774692,0.222,3.145
0.085838692,0.242,3.116
0.085902692,0.263,3.091
0.085966692,0.281,3.066
0.086030692,0.293,3.048
0.086094692,0.297,3.042
0.086158692,0.293,3.046
0.086222692,0.281,3.061
0.086286692,0.263,3.084
0.086350692,0.242,3.111
0.086414692,0.222,3.138
0.086478692,0.205,3.160
0.086542692,0.196,3.175
0.086606692,0.193,3.179
0.086670692,0.198,3.171
0.086734692,0.211,3.157
0.086798692,0.229,3.135
0.086862692,0.249,3.108
0.086926692,0.270,3.082
0.086990692,0.286,3.059
0.087054692,0.294,3.046
0.087118692,0.296,3.043
0.087182692,0.289,3.051
0.087246692,0.275,3.069
0.087310692,0.255,3.095
0.087374692,0.235,3.122
0.087438692,0.215,3.148
0.087502692,0.201,3.165
0.087566692,0.193,3.178
0.087630692,0.194,3.178
0.087694692,0.203,3.168
0.087758692,0.218,3.150
0.087822692,0.235,3.126
0.087886692,0.257,3.099
0.087950692,0.277,3.072
0.088014692,0.290,3.054
0.088078692,0.297,3.044
0.088142692,0.296,3.044
0.088206692,0.285,3.057
0.088270692,0.268,3.078
0.088334692,0.248,3.103
0.088398692,0.227,3.131
0.088462692,0.209,3.156
0.088526692,0.198,3.171
0.088590692,0.193,3.178
0.088654692,0.197,3.174
0.088718692,0.208,3.161
0.088782692,0.224,3.141
0.088846692,0.245,3.114
0.088910692,0.264,3.087
0.088974692,0.282,3.065
0.089038692,0.294,3.047
0.089102692,0.297,3.042
0.089166692,0.293,3.046
0.089230692,0.279,3.063
0.089294692,0.261,3.087
0.089358692,0.241,3.114
0.089422692,0.220,3.140
0.089486692,0.205,3.161
0.089550692,0.196,3.174
0.089614692,0.194,3.178
0.089678692,0.200,3.169
0.089742692,0.213,3.155
0.089806692,0.233,3.131
0.089870692,0.253,3.104
0.089934692,0.272,3.077
0.089998692,0.287,3.055
0.090062692,0.296,3.044
0.090126692,0.297,3.042
0.090190692,0.287,3.051
0.090254692,0.274,3.070
0.090318692,0.253,3.096
0.090382692,0.233,3.123
0.090446692,0.213,3.149
0.090510692,0.200,3.167
0.090574692,0.194,3.176
0.090638692,0.196,3.176
0.090702692,0.204,3.165
0.090766692,0.220,3.146
0.090830692,0.240,3.121
0.090894692,0.260,3.093
0.090958692,0.279,3.069
0.091022692,0.292,3.050
0.091086692,0.297,3.042
0.091150692,0.294,3.044
0.091214692,0.283,3.059
0.091278692,0.267,3.080
0.091342692,0.246,3.107
0.091406692,0.224,3.134
0.091470692,0.208,3.157
0.091534692,0.197,3.172
0.091598692,0.193,3.178
0.091662692,0.198,3.172
0.091726692,0.209,3.159
0.091790692,0.226,3.137
0.091854692,0.246,3.110
0.091918692,0.267,3.084
0.091982692,0.285,3.061
0.092046692,0.296,3.046
0.092110692,0.297,3.042
0.092174692,0.292,3.048
0.092238692,0.278,3.066
0.092302692,0.259,3.091
0.092366692,0.238,3.116
0.092430692,0.219,3.144
0.092494692,0.203,3.163
0.092558692,0.194,3.175
0.092622692,0.194,3.178
0.092686692,0.201,3.169
0.092750692,0.215,3.152
0.092814692,0.234,3.129
0.092878692,0.255,3.102
0.092942692,0.274,3.076
0.093006692,0.289,3.055
0.093070692,0.296,3.044
0.093134692,0.296,3.044
0.093198692,0.286,3.054
0.093262692,0.271,3.074
0.093326692,0.250,3.100
0.093390692,0.230,3.127
0.093454692,0.211,3.153
0.093518692,0.198,3.171
0.093582692,0.193,3.178
0.093646692,0.196,3.176
0.093710692,0.205,3.165
0.093774692,0.222,3.144
0.093838692,0.241,3.118
0.093902692,0.263,3.092
0.093966692,0.281,3.068
0.094030692,0.293,3.050
0.094094692,0.297,3.043
0.094158692,0.293,3.046
0.094222692,0.282,3.062
0.094286692,0.263,3.085
0.094350692,0.242,3.111
0.094414692,0.222,3.138
0.094478692,0.205,3.160
0.094542692,0.196,3.174
0.094606692,0.193,3.178
0.094670692,0.198,3.172
0.094734692,0.211,3.157
0.094798692,0.230,3.135
0.094862692,0.250,3.108
0.094926692,0.270,3.081
0.094990692,0.286,3.059
0.095054692,0.296,3.046
0.095118692,0.297,3.043
0.095182692,0.289,3.050
0.095246692,0.275,3.069
0.095310692,0.256,3.093
0.095374692,0.235,3.121
0.095438692,0.215,3.146
0.095502692,0.201,3.165
0.095566692,0.194,3.176
0.095630692,0.194,3.178
0.095694692,0.203,3.167
0.095758692,0.218,3.149
0.095822692,0.237,3.123
0.095886692,0.259,3.097
0.095950692,0.275,3.073
0.096014692,0.290,3.053
0.096078692,0.297,3.043
0.096142692,0.296,3.043
0.096206692,0.285,3.057
0.096270692,0.268,3.078
0.096334692,0.248,3.103
0.096398692,0.227,3.131
0.096462692,0.209,3.155
0.096526692,0.197,3.171
0.096590692,0.193,3.178
0.096654692,0.197,3.174
0.096718692,0.208,3.161
0.096782692,0.224,3.141
0.096846692,0.244,3.115
0.096910692,0.266,3.088
0.096974692,0.283,3.063
0.097038692,0.294,3.048
0.097102692,0.297,3.043
0.097166692,0.292,3.048
0.097230692,0.279,3.063
0.097294692,0.261,3.088
0.097358692,0.241,3.115
0.097422692,0.219,3.141
0.097486692,0.204,3.161
0.097550692,0.196,3.175
0.097614692,0.193,3.179
0.097678692,0.200,3.171
0.097742692,0.212,3.156
0.097806692,0.231,3.133
0.097870692,0.252,3.106
0.097934692,0.272,3.080
0.097998692,0.287,3.058
0.098062692,0.296,3.046
0.098126692,0.296,3.044
0.098190692,0.287,3.054
0.098254692,0.272,3.073
0.098318692,0.253,3.097
0.098382692,0.231,3.126
0.098446692,0.213,3.150
0.098510692,0.200,3.169
0.098574692,0.193,3.178
0.098638692,0.196,3.178
0.098702692,0.204,3.167
0.098766692,0.219,3.148
0.098830692,0.240,3.122
0.098894692,0.260,3.095
0.098958692,0.278,3.070
0.099022692,0.292,3.053
0.099086692,0.297,3.043
0.099150692,0.294,3.044
0.099214692,0.283,3.058
0.099278692,0.266,3.082
0.099342692,0.245,3.107
0.099406692,0.226,3.134
0.099470692,0.208,3.157
0.099534692,0.197,3.174
0.099598692,0.194,3.178
0.099662692,0.198,3.174
0.099726692,0.209,3.160
0.099790692,0.227,3.138
0.099854692,0.248,3.112
0.099918692,0.267,3.085
0.099982692,0.283,3.061
0.100046692,0.296,3.047
0.100110692,0.297,3.043
0.100174692,0.290,3.050
0.100238692,0.278,3.066
0.100302692,0.259,3.091
0.100366692,0.238,3.118
0.100430692,0.218,3.144
0.100494692,0.203,3.165
0.100558692,0.194,3.175
0.100622692,0.196,3.179
0.100686692,0.201,3.169
0.100750692,0.215,3.152
0.100814692,0.234,3.127
0.100878692,0.256,3.100
0.100942692,0.274,3.076
0.101006692,0.289,3.055
0.101070692,0.296,3.044
0.101134692,0.296,3.043
0.101198692,0.286,3.054
0.101262692,0.271,3.074
0.101326692,0.250,3.100
0.101390692,0.230,3.127
0.101454692,0.211,3.153
0.101518692,0.198,3.169
0.101582692,0.194,3.178
0.101646692,0.197,3.175
0.101710692,0.205,3.164
0.101774692,0.222,3.145
0.101838692,0.242,3.118
0.101902692,0.263,3.091
0.101966692,0.281,3.066
0.102030692,0.293,3.050
0.102094692,0.297,3.042
0.102158692,0.293,3.046
0.102222692,0.282,3.061
0.102286692,0.263,3.084
0.102350692,0.242,3.110
0.102414692,0.223,3.137
0.102478692,0.207,3.159
0.102542692,0.197,3.174
0.102606692,0.193,3.178
0.102670692,0.200,3.172
0.102734692,0.212,3.157
0.102798692,0.229,3.135
0.102862692,0.250,3.107
0.102926692,0.268,3.081
0.102990692,0.286,3.061
0.103054692,0.294,3.046
0.103118692,0.296,3.043
0.103182692,0.289,3.051
0.103246692,0.275,3.070
0.103310692,0.256,3.093
0.103374692,0.235,3.122
0.103438692,0.215,3.146
0.103502692,0.201,3.167
0.103566692,0.193,3.178
0.103630692,0.194,3.178
0.103694692,0.203,3.168
0.103758692,0.218,3.150
0.103822692,0.237,3.126
0.103886692,0.257,3.097
0.103950692,0.277,3.073
0.104014692,0.290,3.054
0.104078692,0.296,3.044
0.104142692,0.294,3.044
0.104206692,0.285,3.057
0.104270692,0.267,3.078
0.104334692,0.248,3.106
0.104398692,0.227,3.131
0.104462692,0.209,3.156
0.104526692,0.197,3.172
0.104590692,0.193,3.179
0.104654692,0.197,3.175
0.104718692,0.207,3.163
0.104782692,0.224,3.142
0.104846692,0.245,3.115
0.104910692,0.264,3.088
0.104974692,0.282,3.063
0.105038692,0.293,3.048
0.105102692,0.297,3.042
0.105166692,0.292,3.047
0.105230692,0.279,3.063
0.105294692,0.260,3.087
0.105358692,0.240,3.114
0.105422692,0.219,3.140
0.105486692,0.204,3.163
0.105550692,0.194,3.175
0.105614692,0.194,3.178
0.105678692,0.200,3.171
0.105742692,0.213,3.155
0.105806692,0.231,3.131
0.105870692,0.252,3.104
0.105934692,0.272,3.078
0.105998692,0.287,3.057
0.106062692,0.296,3.044
0.106126692,0.296,3.042
0.106190692,0.287,3.051
0.106254692,0.272,3.070
0.106318692,0.253,3.096
0.106382692,0.233,3.123
0.106446692,0.213,3.149
0.106510692,0.200,3.167
0.106574692,0.193,3.176
0.106638692,0.196,3.175
0.106702692,0.204,3.165
0.106766692,0.220,3.146
0.106830692,0.240,3.121
0.106894692,0.260,3.093
0.106958692,0.278,3.069
0.107022692,0.292,3.050
0.107086692,0.297,3.042
0.107150692,0.294,3.044
0.107214692,0.283,3.058
0.107278692,0.266,3.081
0.107342692,0.245,3.107
0.107406692,0.224,3.134
0.107470692,0.208,3.156
0.107534692,0.197,3.172
0.107598692,0.194,3.178
0.107662692,0.198,3.172
0.107726692,0.209,3.159
0.107790692,0.226,3.137
0.107854692,0.248,3.111
0.107918692,0.267,3.084
0.107982692,0.285,3.061
0.108046692,0.296,3.046
0.108110692,0.297,3.042
0.108174692,0.292,3.048
0.108238692,0.278,3.065
0.108302692,0.259,3.089
0.108366692,0.238,3.118
0.108430692,0.218,3.144
0.108494692,0.203,3.164
0.108558692,0.194,3.175
0.108622692,0.194,3.176
0.108686692,0.201,3.168
0.108750692,0.215,3.152
0.108814692,0.234,3.127
0.108878692,0.256,3.100
0.108942692,0.275,3.074
0.109006692,0.289,3.054
0.109070692,0.297,3.043
0.109134692,0.297,3.043
0.109198692,0.286,3.054
0.109262692,0.270,3.074
0.109326692,0.250,3.100
0.109390692,0.230,3.127
0.109454692,0.212,3.152
0.109518692,0.198,3.169
0.109582692,0.194,3.178
0.109646692,0.196,3.175
0.109710692,0.207,3.164
0.109774692,0.222,3.144
0.109838692,0.242,3.118
0.109902692,0.263,3.091
0.109966692,0.281,3.066
0.110030692,0.292,3.050
0.110094692,0.297,3.042
0.110158692,0.293,3.047
0.110222692,0.281,3.061
0.110286692,0.263,3.084
0.110350692,0.242,3.111
0.110414692,0.222,3.138
0.110478692,0.207,3.160
0.110542692,0.196,3.174
0.110606692,0.193,3.178
0.110670692,0.198,3.172
0.110734692,0.211,3.157
0.110798692,0.230,3.134
0.110862692,0.249,3.108
0.110926692,0.270,3.082
0.110990692,0.285,3.059
0.111054692,0.296,3.046
0.111118692,0.297,3.043
0.111182692,0.290,3.050
0.111246692,0.275,3.069
0.111310692,0.256,3.093
0.111374692,0.235,3.121
0.111438692,0.216,3.146
0.111502692,0.201,3.165
0.111566692,0.194,3.176
0.111630692,0.196,3.176
0.111694692,0.203,3.167
0.111758692,0.218,3.149
0.111822692,0.237,3.125
0.111886692,0.257,3.097
0.111950692,0.277,3.072
0.112014692,0.290,3.053
0.112078692,0.297,3.043
0.112142692,0.296,3.044
0.112206692,0.285,3.057
0.112270692,0.268,3.077
0.112334692,0.248,3.103
0.112398692,0.227,3.130
0.112462692,0.209,3.153
0.112526692,0.197,3.171
0.112590692,0.194,3.178
0.112654692,0.197,3.174
0.112718692,0.208,3.161
0.112782692,0.224,3.141
0.112846692,0.245,3.114
0.112910692,0.266,3.087
0.112974692,0.282,3.063
0.113038692,0.293,3.047
0.113102692,0.297,3.042
0.113166692,0.293,3.047
0.113230692,0.279,3.063
0.113294692,0.260,3.087
0.113358692,0.240,3.114
0.113422692,0.220,3.141
0.113486692,0.204,3.163
0.113550692,0.194,3.175
0.113614692,0.194,3.178
0.113678692,0.200,3.171
0.113742692,0.212,3.156
0.113806692,0.231,3.131
0.113870692,0.252,3.104
0.113934692,0.272,3.078
0.113998692,0.287,3.058
0.114062692,0.296,3.046
0.114126692,0.296,3.043
0.114190692,0.287,3.054
0.114254692,0.272,3.073
0.114318692,0.253,3.099
0.114382692,0.231,3.126
0.114446692,0.213,3.150
0.114510692,0.200,3.169
0.114574692,0.193,3.179
0.114638692,0.194,3.178
0.114702692,0.204,3.167
0.114766692,0.219,3.148
0.114830692,0.238,3.122
0.114894692,0.260,3.095
0.114958692,0.278,3.069
0.115022692,0.290,3.053
0.115086692,0.296,3.044
0.115150692,0.293,3.047
0.115214692,0.282,3.059
0.115278692,0.266,3.081
0.115342692,0.245,3.108
0.115406692,0.224,3.135
0.115470692,0.208,3.159
0.115534692,0.196,3.174
0.115598692,0.193,3.179
0.115662692,0.197,3.175
0.115726692,0.209,3.160
0.115790692,0.226,3.138
0.115854692,0.246,3.112
0.115918692,0.267,3.085
0.115982692,0.285,3.062
0.116046692,0.294,3.047
0.116110692,0.297,3.043
0.116174692,0.290,3.050
0.116238692,0.278,3.068
0.116302692,0.259,3.091
0.116366692,0.237,3.118
0.116430692,0.218,3.145
0.116494692,0.203,3.165
0.116558692,0.194,3.176
0.116622692,0.193,3.178
0.116686692,0.201,3.169
0.116750692,0.215,3.152
0.116814692,0.234,3.129
0.116878692,0.255,3.102
0.116942692,0.274,3.076
0.117006692,0.289,3.055
0.117070692,0.296,3.044
0.117134692,0.296,3.043
0.117198692,0.287,3.055
0.117262692,0.271,3.076
0.117326692,0.250,3.102
0.117390692,0.230,3.129
0.117454692,0.212,3.152
0.117518692,0.198,3.171
0.117582692,0.194,3.178
0.117646692,0.196,3.175
0.117710692,0.207,3.164
0.117774692,0.222,3.145
0.117838692,0.242,3.118
0.117902692,0.263,3.091
0.117966692,0.281,3.066
0.118030692,0.293,3.050
0.118094692,0.297,3.043
0.118158692,0.293,3.046
0.118222692,0.282,3.061
0.118286692,0.263,3.082
0.118350692,0.242,3.111
0.118414692,0.222,3.137
0.118478692,0.205,3.160
0.118542692,0.196,3.174
0.118606692,0.193,3.178
0.118670692,0.200,3.172
0.118734692,0.212,3.157
0.118798692,0.229,3.134
0.118862692,0.249,3.107
0.118926692,0.270,3.081
0.118990692,0.286,3.058
0.119054692,0.296,3.044
0.119118692,0.297,3.040
0.119182692,0.290,3.050
0.119246692,0.275,3.068
0.119310692,0.256,3.093
0.119374692,0.235,3.121
0.119438692,0.216,3.146
0.119502692,0.201,3.165
0.119566692,0.194,3.176
0.119630692,0.194,3.176
0.119694692,0.203,3.168
0.119758692,0.218,3.150
0.119822692,0.237,3.126
0.119886692,0.257,3.099
0.119950692,0.277,3.072
